diary_date,activity_text,source_file,worksheet,unique_to_source,status,all_sources_for_date
2025-07-08,Ongoing Underground Excavation and Pipe Backfill,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,048,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::048; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::048; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::048
2025-07-08,Ongoing Underground Excavation and Pipe Backfill,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,048,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::048; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::048; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::048
2025-07-09,Installed temp fencing to foreshire drive footpath,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,049,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::049; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::049; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::049
2025-07-09,Installed temp fencing to foreshire drive footpath,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,049,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::049; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::049; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::049
2025-07-09,Installed temp fencing to foreshire drive footpath,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,049,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::049; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::049; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::049
2025-07-09,Ongoing underground services,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,049,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::049; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::049; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::049
2025-07-09,Ongoing underground services,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,049,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::049; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::049; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::049
2025-07-09,Ongoing underground services,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,049,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::049; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::049; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::049
2025-07-10,Commenced Drainage to 525 Line,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,050,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::050
2025-07-10,Commenced Drainage to 525 Line,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,050,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::050
2025-07-10,Commenced Drainage to 525 Line,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,050,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::050
2025-07-10,Installed temp fencing to foreshire drive footpath,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,050,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::050
2025-07-10,Installed temp fencing to foreshire drive footpath,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,050,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::050
2025-07-10,Installed temp fencing to foreshire drive footpath,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,050,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::050
2025-07-10,Ongoing underground services,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,050,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::050
2025-07-10,Ongoing underground services,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,050,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::050
2025-07-10,Ongoing underground services,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,050,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::050; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::050
2025-07-11,Ongoing Drainage to 525 Line,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,051,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::051
2025-07-11,Ongoing Drainage to 525 Line,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,051,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::051
2025-07-11,Ongoing Drainage to 525 Line,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,051,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::051
2025-07-11,Ongoing underground services,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,051,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::051
2025-07-11,Ongoing underground services,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,051,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::051
2025-07-11,Ongoing underground services,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,051,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::051
2025-07-11,Preparation to watercorp shut down,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,051,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::051
2025-07-11,Preparation to watercorp shut down,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,051,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::051
2025-07-11,Preparation to watercorp shut down,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,051,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::051; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::051
2025-07-12,Ongoing underground services,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,052,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::052; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::052; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::052
2025-07-12,Ongoing underground services,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,052,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::052; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::052; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::052
2025-07-12,Ongoing underground services,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,052,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::052; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::052; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::052
2025-07-12,Passed 525 and 600 Pipe Beneath sewer pressure main,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,052,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::052; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::052; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::052
2025-07-12,Passed 525 and 600 Pipe Beneath sewer pressure main,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,052,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::052; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::052; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::052
2025-07-12,Passed 525 and 600 Pipe Beneath sewer pressure main,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,052,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::052; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::052; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::052
2025-07-14,Complete 525 Culvert (Extend into Future Area),01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,053,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::053; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::053; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::053
2025-07-14,Complete 525 Culvert (Extend into Future Area),02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,053,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::053; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::053; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::053
2025-07-14,Complete 525 Culvert (Extend into Future Area),03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,053,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::053; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::053; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::053
2025-07-14,Ongoing underground services,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,053,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::053; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::053; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::053
2025-07-14,Ongoing underground services,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,053,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::053; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::053; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::053
2025-07-14,Ongoing underground services,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,053,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::053; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::053; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::053
2025-07-15,Commenced digging 600 crossing encountered potential clash with existing deep drainage line,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,054,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::054; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::054; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::054
2025-07-15,Commenced digging 600 crossing encountered potential clash with existing deep drainage line,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,054,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::054; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::054; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::054
2025-07-15,Commenced digging 600 crossing encountered potential clash with existing deep drainage line,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,054,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::054; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::054; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::054
2025-07-15,Ongoing underground services,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,054,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::054; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::054; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::054
2025-07-15,Ongoing underground services,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,054,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::054; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::054; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::054
2025-07-15,Ongoing underground services,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,054,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::054; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::054; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::054
2025-07-16,3E onsite for electrical inspection,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,055,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::055
2025-07-16,3E onsite for electrical inspection,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,055,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::055
2025-07-16,3E onsite for electrical inspection,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,055,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::055
2025-07-16,Commenced digging 300 crossing,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,055,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::055
2025-07-16,Commenced digging 300 crossing,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,055,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::055
2025-07-16,Commenced digging 300 crossing,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,055,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::055
2025-07-16,Ongoing underground services,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,055,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::055
2025-07-16,Ongoing underground services,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,055,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::055
2025-07-16,Ongoing underground services,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,055,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::055
2025-07-16,Surveyed existing deep stormwater to confirm clash Issue,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,055,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::055
2025-07-16,Surveyed existing deep stormwater to confirm clash Issue,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,055,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::055
2025-07-16,Surveyed existing deep stormwater to confirm clash Issue,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,055,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::055; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::055
2025-07-17,Completed digging 600 crossing trench,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,056,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::056
2025-07-17,Completed digging 600 crossing trench,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,056,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::056
2025-07-17,Completed digging 600 crossing trench,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,056,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::056
2025-07-17,Laying of Pipework to 300 crossing (COGG Inspected),01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,056,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::056
2025-07-17,Laying of Pipework to 300 crossing (COGG Inspected),02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,056,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::056
2025-07-17,Laying of Pipework to 300 crossing (COGG Inspected),03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,056,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::056
2025-07-17,Ongoing underground services,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,056,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::056
2025-07-17,Ongoing underground services,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,056,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::056
2025-07-17,Ongoing underground services,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,056,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::056; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::056
2025-07-18,Backfill 300 Drainage Crossing,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,057,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::057
2025-07-18,Backfill 300 Drainage Crossing,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,057,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::057
2025-07-18,Backfill 300 Drainage Crossing,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,057,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::057
2025-07-18,Lay Pipes to 600 Crossing Inspected by COGG,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,057,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::057
2025-07-18,Lay Pipes to 600 Crossing Inspected by COGG,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,057,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::057
2025-07-18,Lay Pipes to 600 Crossing Inspected by COGG,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,057,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::057
2025-07-18,Ongoing underground services-Connections to New,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,057,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::057
2025-07-18,Ongoing underground services-Connections to New,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,057,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::057
2025-07-18,Ongoing underground services-Connections to New,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,057,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::057; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::057
2025-07-19,Backfill 600 Drainage Crossing,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,058,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::058; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::058; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::058
2025-07-19,Backfill 600 Drainage Crossing,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,058,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::058; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::058; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::058
2025-07-19,Backfill 600 Drainage Crossing,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,058,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::058; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::058; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::058
2025-07-19,Sewer Connection,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,058,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::058; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::058; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::058
2025-07-19,Sewer Connection,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,058,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::058; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::058; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::058
2025-07-19,Sewer Connection,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,058,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::058; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::058; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::058
2025-07-21,Backfill 600 Drainage Crossing,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,059,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::059; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::059; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::059
2025-07-21,Backfill 600 Drainage Crossing,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,059,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::059; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::059; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::059
2025-07-21,Backfill 600 Drainage Crossing,03. July 2025/archive_1816 - May-July Daily Reporting.xlsx,059,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::059; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::059; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::059
2025-07-21,Sewer Connection,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx,059,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::059; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::059; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::059
2025-07-21,Sewer Connection,02. June 2025/archive_1816 - May-July Daily Reporting.xlsx,059,False,present in all 3 copies,01. May 2025/archive_1816 - May-July Daily Reporting.xlsx::059; 02. June 2025/archive_1816 - May-July Daily Reporting.xlsx::059; 03. July 2025/archive_1816 - May-July Daily Reporting.xlsx::059
